Node_ID,Timestamp,X_Coordinate,Y_Coordinate,Z_Coordinate,Initial_Energy,Residual_Energy,Transmission_Power,Signal_Strength,Noise_Level,Energy_Consumption,Packet_Loss_Rate,Network_Lifetime,Optimization_Algorithm,Adaptive_Learning_Rate,Temperature,Humidity,Detection_Accuracy
656,2024-01-01 10:55:00,12.758030279556376,93.45580725432818,40.55589363703476,7.072833058490737,8.524649388815355,0.8757949806415736,-69.49628444408035,25.555698399498826,1.0201128962482342,19.1280734199163,209.04324430528746,1,0.034564011473380236,9.943071992779917,57.17749223705022,81.43403359133428
657,2024-01-01 10:56:00,28.377590579872447,43.211717561589445,6.9300749049100885,9.115053353219349,1.3510650709894834,2.033022373741877,-55.40626605683272,37.56500184786796,0.15975316882439158,17.99280065650429,489.83077712461295,0,0.008567727837945977,8.35845512985222,57.45120237798653,75.64924623427306
658,2024-01-01 10:57:00,36.30822963986351,53.881936724966906,24.341471396871068,7.030580691999674,9.175041305606573,1.0053449556592704,-71.3996331846213,39.0392648444085,0.29539529848493656,0.6160548458767967,222.4343838186023,1,0.006570364864509528,28.52217186864619,89.73860043912927,77.00829390975319
659,2024-01-01 10:58:00,64.59172413316013,44.611430712518775,12.435784098943126,11.980460422993325,6.673094143866567,1.9329667397458314,-79.3698603336873,28.092545567926994,1.0892594314627617,7.042798470470613,402.4172581420271,1,0.024783709628416313,1.1688480134591988,10.129168993988555,78.69826426288444
660,2024-01-01 10:59:00,57.077830466891186,56.48183139601971,8.405343060306686,6.239325126539361,4.209598350590385,0.6301898916515086,-38.23031339948936,23.57291944796277,0.08078505798101228,14.77989742632129,160.5107323110919,1,0.04716323773885546,19.973246691695103,37.883665768857625,88.2820614857133
661,2024-01-01 11:00:00,35.60967258978462,47.05050789923272,36.716265674749955,14.482420845808464,5.464984185256573,1.932983722075737,-77.96387408543619,36.48667786012787,1.8345051905985492,0.017539683638252423,199.5700076271691,1,0.0075196965655650976,-2.240331264304422,84.36237779328924,76.4612218248744
662,2024-01-01 11:01:00,98.65152487929797,4.796755857947588,26.90484677364185,5.8981894012728215,1.5049660773670093,0.530876882787125,-32.001516611484675,45.21913518374918,1.6027170424824098,17.259748481585156,374.46558264844015,1,0.02559400892639815,38.99824412350315,40.638202463250664,83.03395612257832
663,2024-01-01 11:02:00,60.577481935688716,88.20481860076987,10.809266618933389,14.43460714279876,2.17483293137731,1.2779620966355971,-30.755755544932732,26.043367747006375,1.0338759735447483,10.0421887373834,75.66657959731397,0,0.038230063567832304,-5.121158832596548,29.232986849076035,84.03583856691155
664,2024-01-01 11:03:00,23.72267917359945,44.43938189157698,15.500000560577254,13.332949715204066,2.864084270666728,0.37270418749455503,-48.19177226880532,40.74695928953459,1.8561786875246418,1.7319863291932291,92.20135433084775,0,0.004868723404934787,41.259844087420355,45.06719023621875,76.13755775937855
665,2024-01-01 11:04:00,10.178247262040374,58.894364850734874,48.33268356638712,11.807121206133804,3.848461181744145,1.3669553939441226,-59.879940351729765,31.57643209600294,0.5565119149409343,8.849269119822317,170.0473755419498,0,0.02094193307957972,44.97923979584105,71.42143476074963,76.55108230085317
666,2024-01-01 11:05:00,15.285913918433202,13.918780275798703,42.43397823542783,14.123016555654836,9.155219949929847,2.069714440219481,-42.27487012376229,48.292641896889364,1.7141498055185644,9.8524418811405,162.85467407594933,1,0.027264585474189394,2.9494982115386943,71.02523112878957,80.05723340618073
667,2024-01-01 11:06:00,24.595772838450813,0.3387847982639136,43.99733714365642,6.3921879351737685,3.67569024965157,1.91331268605172,-37.60783705631066,22.477194450897528,1.6199948902924979,7.338599378619826,79.71734384096914,1,0.006371759426539551,-4.898878689523944,36.66885034723681,88.73527425346862
668,2024-01-01 11:07:00,16.06813732595557,24.529009364364295,23.0006048540354,6.763147741869153,5.23835240386221,0.22171651681898724,-47.42449216799036,21.19905063165349,1.1845480336445557,9.086238624563137,487.3451688919923,1,0.033152380098623396,-8.259409323951042,19.41724714181511,87.15538637690588
669,2024-01-01 11:08:00,18.656702405130577,70.45860321333502,31.19036319604375,7.521525920588158,1.620261614178422,1.2812261712166417,-83.8773146738009,23.72924785733892,0.671742287933573,17.827920627743026,182.0863414908163,0,0.03719916151689307,-1.9863724973509402,87.15479337054029,74.10576270803814
670,2024-01-01 11:09:00,28.50951686938471,9.91945301128786,18.83838701022058,7.448115267658909,7.359732010520706,2.1453407449798374,-89.82072783451947,43.47334520439945,1.1387462525755307,6.48131188540326,375.13618962015244,1,0.032334837734747685,40.33687275141203,28.435608218521917,71.99385087177627
671,2024-01-01 11:10:00,17.33735952947548,90.88874403864679,3.885598784444527,8.108482709271602,5.602808490667015,1.660248376762267,-78.48592065536691,47.68309198482012,1.9165767390289268,19.21833422500765,226.8659046512861,0,0.004633545550516441,30.151930097149055,84.18498028585064,67.99788827348058
672,2024-01-01 11:11:00,89.67654246264252,21.50225693561846,20.053465532839127,10.756308982730934,4.399074579833719,0.24208316564657323,-78.68808626368705,44.67429935688503,0.21491941959034827,13.740443901746291,495.93189767686454,1,0.0013208499493235655,-4.933821843877319,42.254882527322515,73.86009294019708
673,2024-01-01 11:12:00,8.023374566164222,20.45936142917758,29.699037660357234,5.281726113051047,9.471864655581935,0.8815168562659522,-79.04895020160282,41.534960327956526,0.4419650235978231,17.92029998088353,113.16357766482679,1,0.040127952454409276,42.87706468301483,89.02472524591631,74.72972186129248
674,2024-01-01 11:13:00,52.451138957025464,18.15079616214955,14.35721353840657,8.822725950399757,8.906508441418367,1.4358085329535404,-59.4136608762162,21.72753974222904,1.30558962343936,4.179579471207289,218.43908876220635,0,0.02500827550236061,26.022585740629637,29.852787179601734,79.59900590208805
675,2024-01-01 11:14:00,41.03968269896615,1.3981712971364746,42.39752873637079,7.463851278925965,6.595112723444973,0.5143635405144746,-58.79493218126025,26.41434771724422,1.3729303681235716,9.836902576980954,244.2676089349579,1,0.02869417339524298,41.133098887870744,63.51630854290515,83.3167092485747
676,2024-01-01 11:15:00,98.23786169086064,77.18054684782346,7.555007958729931,11.06629848052722,9.21812406156527,1.7365937612842328,-46.61867719747968,48.0613718778623,0.37071795351295944,11.308413114984347,372.79118283600116,0,0.04544180433000683,29.236664464004498,75.61773519624198,74.25785299714538
677,2024-01-01 11:16:00,11.203890216805235,87.50345312452585,18.356454471845996,14.851693310515357,5.647817949330726,1.6236313824762023,-77.91193122178734,38.68379181091498,1.6222713768642718,1.7056932555366489,273.20326933796866,0,0.02839904567863788,10.658121731391773,42.48368594421021,70.81247621236804
678,2024-01-01 11:17:00,39.785559904574164,61.416270261619886,6.245195266210146,10.176546121833727,8.269371517152669,0.5858662723889508,-84.44040250529972,34.04972622377508,1.8605414568885004,9.872821200897324,387.6411038878862,0,0.013425273792682223,-6.292406699074208,21.801581877175444,70.89700163180753
679,2024-01-01 11:18:00,96.94704332753689,18.819998167986228,20.241606699261265,9.256852391184339,4.094601641851863,1.4209551155077673,-50.03452093745684,39.56936320835335,0.20534268879687878,17.219076474910295,428.55376959804084,0,0.022932840964393127,-9.098630912080482,17.787439853942715,76.12228685000262
680,2024-01-01 11:19:00,86.55071258939803,28.527799694087975,1.9830652487135225,8.682435451451163,0.8674419134794764,2.0481245341522896,-60.960178623846204,25.3578128010545,1.9497874003165092,1.0438761096368787,180.14657066326504,1,0.02475612170075313,23.537292028321488,28.05967508142207,83.20062043491441
681,2024-01-01 11:20:00,81.707207094928,47.592669736496326,13.627469753082272,12.849492188798576,9.941485895291095,0.9995840794652353,-50.02076099737978,46.786068864661985,0.5983640025873619,12.846131809972942,411.7621192137551,0,0.03440446899183298,17.650601587311222,14.39485729143632,73.96002714112545
682,2024-01-01 11:21:00,25.790282704493983,95.43459516233008,20.036762755684183,5.71980931650727,1.656315208265725,0.6927677800009006,-67.15558531521103,39.68910884651159,0.6522762015958509,19.7751152274896,271.1917753702537,0,0.018236206680064374,21.893922376461042,79.44974453393579,72.66215028300431
683,2024-01-01 11:22:00,17.088758739006582,24.73513718177428,23.908268163834578,14.597705144601216,2.515100392589893,1.7829293762873155,-44.95226793308274,34.137334241874285,0.1375545928971837,10.548537235914013,84.44130191590904,0,0.0421489586170767,43.01071581721919,66.32970882654713,78.76834614082117
684,2024-01-01 11:23:00,66.8643219924431,73.16459039198881,27.184817923757095,9.179178859880455,1.6310338942483948,0.26993035362736073,-49.04395334385783,33.72126770695359,1.0199434273189605,6.067349492145249,183.66192549359886,0,0.027253472267369242,39.68811773672001,62.1711295163443,78.07482901914236
685,2024-01-01 11:24:00,92.93759891275857,43.94482232929203,13.749556489495946,8.13700725825113,3.374795179787451,2.098417137009283,-50.97948868120708,44.67132610212061,1.91177865434521,11.69891039838431,411.31320761648993,1,0.027740076045916412,9.629023323462313,65.65897280584343,79.4027044331224
686,2024-01-01 11:25:00,55.67628930139298,29.78473483600218,26.152066730743616,14.740681163997012,2.8928013372633874,2.364301521433869,-88.34584300072294,29.23605619213329,0.3639200794461176,10.828746861511625,225.0131012582491,0,0.038232843674450824,7.51606024140078,60.84987595979754,71.56001454221543
687,2024-01-01 11:26:00,57.161268946989985,45.59159370221138,25.45023107810299,14.358788632431999,6.011022485492349,2.4154888124080296,-38.51255047772265,24.113954037226865,1.1748804011665444,2.1031817804513153,91.96836555391116,1,0.005019262470193701,5.622884034601871,12.857565255691501,88.06330369328741
688,2024-01-01 11:27:00,27.997909366028416,7.120671754123253,15.808902543810422,11.41934139765721,9.964600144192845,1.138093010357628,-67.4035785930771,25.570086330864907,0.5851812434912074,4.2858327352381735,337.25761089702996,0,0.04451687103834785,41.73342355995646,56.08620566372626,76.84825838212511
689,2024-01-01 11:28:00,76.94929331919369,79.86873709303624,41.51001653282391,5.1850737485040135,0.525090554855685,1.5956868183221191,-81.86306746384867,22.434079787618355,0.0863480090783739,13.38804076223271,432.6352938245912,0,0.010528210978199299,39.95325881918613,43.03697460884913,74.89716257094476
690,2024-01-01 11:29:00,18.704374855752338,24.330192798296714,27.282056329678255,12.485349762065718,7.7844311329332205,2.1576749379292486,-44.66468867168554,35.235887809774255,1.974932523355429,11.851213233051457,109.78566023861715,0,0.01730693666114233,41.534255024684526,22.650602257776804,78.49629592273062
691,2024-01-01 11:30:00,32.367923640424365,72.54121231929705,16.613485937327248,8.355574000420013,1.2799192440648655,0.6362175761030424,-60.811504712890795,40.31774578986851,1.446544256999834,6.886402944318258,294.3524211968212,0,0.0054916456103013,2.7468909867751385,63.2866591127723,73.74237532046129
692,2024-01-01 11:31:00,42.54364386164168,6.834837144819472,47.366925604038826,8.882802308542612,0.19835024632215648,0.1664864050192138,-88.07967709876571,48.019556037020216,1.4841532931588328,19.570566910057728,143.49323168766324,0,0.024083614928117603,15.840940542863201,44.229593447158024,65.97819776914079
693,2024-01-01 11:32:00,50.7610378684455,95.5098556165686,42.255620653558054,6.587421289773886,6.3857682011569485,1.0229589579645846,-43.087711815057574,42.52444922030581,1.3427693749367435,12.895372969911342,201.99179210846438,0,0.01757146672655598,9.529199987208372,30.54536229310746,76.62512287089675
694,2024-01-01 11:33:00,24.240973241508023,19.30149854056986,49.129390577590044,10.234580838648993,8.733152288693674,2.222490541642401,-63.89775221687106,37.493321439317356,0.33029001577477396,4.616162687198013,236.25961443820276,1,0.011588347434863002,7.757642362564955,68.57221884543293,78.9724531248306
695,2024-01-01 11:34:00,11.483682473920354,88.27420762070804,34.611693732271036,12.445525962037662,1.762985066483953,1.3121725877091723,-44.70444382512821,45.91861806404103,0.4530541249184848,9.423625209079203,52.34983810876629,0,0.009653907286256695,-4.6965802083531365,14.824197625256943,75.28352581576205
696,2024-01-01 11:35:00,61.06200424416326,80.94732096154344,18.911145275302342,7.730111180930685,3.4161378464194736,1.3725254764294863,-44.6645388346313,46.766391806030946,0.8020518923686349,14.231843495118888,210.0692943622603,0,0.007850680372097772,36.21908174079997,39.25694932085899,75.03717469126445
697,2024-01-01 11:36:00,28.863055324025577,96.7859924081416,14.043033333950616,14.387329080433751,1.6875020422307718,1.7595377085661315,-84.00382737421396,41.37156924497299,1.9911607193646617,13.439718365791865,189.23217079239365,0,0.004111623759915021,6.34169320313892,32.23609655400217,68.78776375166531
698,2024-01-01 11:37:00,58.123822142261226,47.78906609457496,33.16589218372405,6.947368560029544,9.06507569302917,1.4788414248982116,-53.20645060993179,21.688537826608048,1.3615195539820506,4.9265731423933286,350.765958708568,0,0.011548739790711138,9.317556386318806,19.74698598141794,80.85214853003123
699,2024-01-01 11:38:00,15.436271527420232,72.73972938459515,49.04082912476518,5.662623405944334,2.7036043241812258,0.23074393369124513,-68.39177613407877,28.752869416244785,0.9126414495412886,12.956953186145544,446.0462115805273,1,0.0011946651304312655,23.32656777619949,20.404398742619687,80.6957839483108
700,2024-01-01 11:39:00,48.114010185481746,37.0710657037784,31.33575400519244,11.44363873349901,4.447128914061025,1.4460643003527838,-57.2158863596602,30.085578751061668,0.9952168718827249,6.6575090094529354,97.36503896478314,0,0.005015168249238468,40.938221347606124,27.227866554512794,77.53114910274945
701,2024-01-01 11:40:00,53.258943255158584,18.436823801969382,44.08074704949191,13.493187318800468,8.947412762830783,1.6551012421301332,-84.6871812556894,49.92144241192629,1.8483009387101677,9.150092164634804,267.26827584282034,1,0.04836902884044443,29.829127756103944,11.625378619693114,71.08613102528423
702,2024-01-01 11:41:00,5.182353682242691,44.30759329334488,16.455171552388432,14.531328593075122,5.528692037626718,1.6398298667735172,-54.70898645059687,33.92487728804245,0.4330484368918076,13.382991392332704,174.5072727263834,0,0.020691878137199266,25.360570156555788,57.70887214219929,76.8807395234679
703,2024-01-01 11:42:00,33.660427819392055,16.574901538845488,20.34768912371278,12.671710105165188,9.328498007687058,1.8480259817872735,-43.347598621573326,42.85655737934523,0.6757037376751756,11.619881562604526,494.38222958563483,1,0.04599912202553188,-4.736587248730691,50.89121139753911,81.47351306188176
704,2024-01-01 11:43:00,13.441467693897424,98.20446227863839,45.313761979467664,6.996500115060723,9.26450414647039,1.3478086650331502,-30.7911717572904,44.41391821771802,0.7732042646590362,14.254610121217098,401.1547434921215,1,0.020579605229504267,24.30147175504743,78.55333406751552,83.51759018322652
705,2024-01-01 11:44:00,6.337497047276774,9.624649114071637,37.84333509789094,14.776611848037303,4.616010198937209,2.2601411146051893,-70.78322700985808,39.597803569322856,1.8003769409791563,7.636750598075352,103.03571166546088,0,0.03917514122148649,4.644677855918841,73.64474270312533,71.96401352723153
706,2024-01-01 11:45:00,98.99602323899452,58.92117234526204,49.07051601839529,14.194358760288427,5.823826127333706,1.2142254722189019,-80.69251494844913,20.548293924239307,1.5647319196224396,15.040011479356723,215.97428386248308,1,0.03526629092868688,25.16941191978661,88.22440605792347,80.69700883303838
707,2024-01-01 11:46:00,32.235384497472296,62.64638552540559,38.7382104866121,6.631674227624474,2.303142737129369,1.3436475352292365,-68.04592783048719,20.58048451652861,1.2020312330802203,0.3133354750295947,100.02656506199394,0,0.008948369879937378,8.007039869206977,11.808902490404956,78.21666907894398
708,2024-01-01 11:47:00,80.98744458546349,53.80795428740542,22.425785360911586,10.587858269153244,9.905358188011633,1.9727338150790295,-88.84185093156805,44.563337497852665,0.6637181819407575,3.759348118967134,404.1615221405454,0,0.023933115791899343,-5.784456100220585,50.054212594875295,66.86262856433059
709,2024-01-01 11:48:00,25.464065476376383,66.21858857118336,26.553400991118153,10.555174259309789,2.783166604117949,2.099763941716986,-65.47360067209527,42.17719920294104,0.44429443577643063,19.464478620389098,269.18769063077184,0,0.0069604305967313216,36.453333029706705,23.47257254393808,72.25212010469863
710,2024-01-01 11:49:00,68.15027222239293,11.618077501189095,45.025774623156835,9.425347781294708,7.833069879809512,1.6560675207953508,-35.12463090467757,36.083495859812686,0.6949731885970416,1.7345458722384244,341.27908541194904,0,0.02089460074627257,20.509843394193126,47.56035110701822,80.15002506112069
711,2024-01-01 11:50:00,76.02278598896865,55.501852420529104,27.582336804902397,14.842813302596888,3.1296906015522596,0.4032957103919712,-78.33893435253037,27.465971494245622,1.8624323477062767,13.238062191210194,308.6944297300085,1,0.014842758967983389,5.463237691876252,24.703113093886905,79.09242168122023
712,2024-01-01 11:51:00,59.56387406078443,28.721257112736154,12.76986870822226,5.596222371802212,3.1304226208978503,0.8966850259911333,-61.336821094624305,22.60141098680652,1.8249399018813792,18.335150199167096,132.17078934791948,0,0.031247362421012385,9.65162270955344,15.869353743566599,78.95221248503319
713,2024-01-01 11:52:00,47.15761885501584,94.01760633010566,21.78099063849747,11.272089084435848,1.038629267009461,0.14837332566409217,-55.642976785328024,24.92805099944261,0.8728121959943049,17.19093015060909,55.84737927050873,0,0.037495349958087995,23.986277260595813,76.40347934376747,79.39298934310162
714,2024-01-01 11:53:00,41.18409141472685,76.20716534397258,25.815799442455894,7.053036226788101,5.598958107965798,0.80907953957558,-79.20557280688587,37.40971323215106,0.6847872025455458,18.25510820156747,441.60213102683383,1,0.045775969764230824,27.370567973264208,44.54590052557371,75.93597146897751
715,2024-01-01 11:54:00,34.88682665429953,97.25144821597426,4.835991677556478,10.273312047309595,2.4483233812820924,1.4685862990273801,-70.1936685779606,36.37479907732423,1.7749525142518419,19.678178126641082,91.55840729986207,1,0.0033474453473984053,16.774856416472545,64.81111186196678,78.04882656121062
716,2024-01-01 11:55:00,92.95291442478259,3.7556069740189546,37.188133712644515,12.797407717875188,1.483947577576188,2.0325537744324933,-35.31854655048011,48.23800784384474,0.9201503065588613,7.1454713986842116,406.157680484131,1,0.037414904343503794,18.918632648974135,18.936623464695312,81.46488833675056
717,2024-01-01 11:56:00,83.06194077877291,28.51331751807087,5.46769666774865,7.467268031685464,2.266666945167335,1.5055594566455865,-72.25627569927461,48.71830154226036,0.125464587747507,6.603160956173493,136.16358909789574,0,0.007233920150712884,-4.136724438713739,56.03985170679976,68.93325439746697
718,2024-01-01 11:57:00,96.50269106665125,19.5422586638349,20.245885668440284,8.933595464831486,2.510931570640299,0.19574717373288691,-51.87821886102253,37.280205392718,0.7241927989091923,2.4172392913178697,433.7481952510593,1,0.043552095783396055,-1.9184337399317446,76.27156788866611,81.44029460998009
719,2024-01-01 11:58:00,12.429722348554472,1.11545873118305,40.231122077020224,14.507680742803991,5.04083456119486,0.7218555036959095,-81.78288487700111,45.242978006165785,1.2342255177299406,4.029804945994096,317.1857591192098,1,0.032828753227321164,1.5551635890006938,81.3161753828386,73.07052962275004
720,2024-01-01 11:59:00,73.08674752036443,24.232573024632142,23.378518080664847,12.614807377203096,3.8592303655556224,1.4873480354855322,-49.80799323944377,44.36748548333246,1.8919513385463287,13.057566779688388,229.62845219699173,0,0.04520628657912867,19.1675355431339,34.22107970597612,74.72815570711151
721,2024-01-01 12:00:00,93.83404568210378,67.8775983520429,42.100775985925395,10.727231845118355,0.7549028102196009,1.8017145318465368,-73.2513354022524,42.57129700803603,0.8779546121780629,6.622958632277727,346.25854230401075,0,0.00735339359456287,13.090631290441983,82.91793538889291,70.57834381713872
722,2024-01-01 12:01:00,18.123306616566015,23.108892213456855,17.094066102805748,7.219973878067167,5.360285828958611,2.179489240046627,-76.12423309605383,33.120140462976664,0.5182437434445237,6.822950062469881,173.18905497150047,0,0.024719779951576523,21.400975793738095,48.988062706487426,72.83911124189623
723,2024-01-01 12:02:00,6.6496267366777495,50.90034454826182,47.88181469992177,9.25305437477583,7.877474515887647,2.422348518741253,-82.55008909690817,31.682189399385987,0.7997711011955788,12.91847693002017,238.3696250557474,1,0.025143115807365456,-0.4935914822643266,29.738069432104854,76.98532536080258
724,2024-01-01 12:03:00,74.11206492900591,88.78181149649987,10.473421590261777,12.740613190499227,5.742351608939953,2.2402878911019966,-87.19053689692971,27.92401921874699,0.16126466806774975,2.0924377743491407,420.68792287139587,0,0.0373212002901524,43.240595059290996,54.052240305303016,72.18468685498996
725,2024-01-01 12:04:00,57.44731131799119,69.37579203490752,1.9132072494650654,13.205430781099762,9.745402522517708,1.2215871685307618,-31.928417314226238,48.11285025722003,1.8027327682059688,1.1188984894872545,54.02692613159856,1,0.048526572926089286,23.835249216988203,65.05626897263168,82.18046145998875
726,2024-01-01 12:05:00,84.1828776758272,39.462906990603194,43.62132714952093,7.4460619814239895,0.991502081444714,1.892630826627416,-65.16571703386451,45.03276049745915,0.11517470554712522,16.056791935925766,155.28132671344628,1,0.0016398709053761379,-2.9560936750573985,16.588395788443336,76.45702844398934
727,2024-01-01 12:06:00,13.97723766262895,37.24689389121083,37.610135797520414,11.620602104170192,8.211523367581094,0.6772667194582833,-43.34306986243339,25.313473262799256,0.05189601008672011,15.796906475148623,383.5840825814089,1,0.032866637621135654,10.364227342596308,65.48467824474453,86.73734404867355
728,2024-01-01 12:07:00,79.52673118598902,45.573581400848475,11.599191853368641,5.950029921233999,5.056926698973331,0.25319390681768256,-34.79464200886609,27.573892728325404,1.2475599346483728,7.701818516416128,373.75364743319244,1,0.003000402139802682,43.91126656661066,70.57571742301016,87.76890377972916
729,2024-01-01 12:08:00,20.162732004774455,17.704144105990636,49.237080356833694,5.232123074504644,5.215951775452281,0.23216563375834182,-77.7587738233322,37.43982803225193,0.3502845516070675,11.861354443442965,123.64396752946293,1,0.021686935615181785,43.150359312853034,44.47729986571068,76.21629682565798
730,2024-01-01 12:09:00,16.36559428657045,63.40007674159881,25.114006463426392,10.486739234330212,5.1909993464954844,0.6791336432300996,-37.809084233331106,32.407993206332215,0.627348768228396,4.761587511929419,492.3451885472387,1,0.042616524266729,-6.1439066330167655,81.68157703993542,85.71578519143412
731,2024-01-01 12:10:00,16.426579793099293,36.41528191046055,47.55327200720817,7.243798542804287,3.2531882790763844,0.19009860435078202,-47.51852712730107,26.416929374301105,1.0074188505539718,7.352751890739113,354.4145356094801,1,0.028560385243786488,35.6994972570577,27.7630033369923,85.57121576224945
732,2024-01-01 12:11:00,81.45747202313821,85.23653492620437,25.251438569349965,5.789120312421328,3.2455501424025246,2.14065379344399,-55.32137664145804,43.734696551805385,1.5946283739670966,0.7280548034531331,217.1184923317164,0,0.042638453567208114,25.30596657736111,25.229255940814284,73.81531570616677
733,2024-01-01 12:12:00,66.51972206962002,75.65526600578163,23.59372933856455,12.2982831289523,6.318445066424758,1.275809817906832,-41.45533149869528,20.046593861733932,0.8056457617078272,5.472161187825389,207.89726349552208,1,0.03246244295130575,0.17885754362524509,60.11845882488572,88.69495554174077
734,2024-01-01 12:13:00,52.30654247691193,61.05131640921601,22.45692685722325,9.979745883646451,0.4476508538311641,2.046160097660269,-83.36012522914896,30.29829600413791,1.9163591789784524,0.32758690914623134,285.2091744240697,0,0.0453723079563446,35.828951572001884,46.77117960250698,72.23848615292883
735,2024-01-01 12:14:00,35.88304841235025,36.420222264951605,16.74376380664751,12.962770109584504,5.8878604530180345,2.355755864459365,-74.18397982419422,47.8804973769805,0.9337336557418118,8.481516055859492,66.2571762281687,1,0.03981381831360723,25.181155526400232,43.41080429947355,73.799054822067
736,2024-01-01 12:15:00,87.72005408131082,20.99318316734844,26.685074858827583,11.63944239680557,7.245907182109155,2.4853789277212335,-82.13694757937706,42.82303994439543,1.8439791515069972,10.394464976094929,371.5489595177375,1,0.03648920423803758,-3.7712409097713238,60.1414857429442,73.72569850080595
737,2024-01-01 12:16:00,39.244510742263536,77.61518641056229,22.627733097428393,12.2980493991549,3.5632629347541798,2.349193622748749,-36.2417657883569,32.03854934085824,0.9320438373058958,9.906613629754444,80.78155457202291,0,0.03744293162052483,36.63746731011177,39.225134498496686,81.14008204007115
738,2024-01-01 12:17:00,81.65994394715771,48.64090989910865,1.8373438311777068,8.073605812958998,2.173569394596333,1.819736313210356,-84.07214041441163,47.86185255747051,1.0564910292111709,6.814220334886063,343.8536410807271,0,0.02873957793012949,31.75438028932556,86.65028149776178,66.82701614987651
739,2024-01-01 12:18:00,43.91349085702184,22.47500381773575,13.021761671175124,7.632758256832364,2.1338691272290444,1.1607511644183137,-31.202974708709775,47.02409617195436,1.9182496340651118,4.138921183549993,410.7900587563486,0,0.04261680608365019,-9.597488182667094,82.1093560626399,77.65217620667173
740,2024-01-01 12:19:00,37.69444294249076,19.51746150400062,10.65614000527792,11.008748920952613,0.81839653344566,1.5351636137468596,-83.40652711810833,21.57751171740046,1.3660576910823545,9.086873963015528,457.3727945929005,0,0.023821755000478416,3.99707020743044,34.80799500636796,74.8454410611582
741,2024-01-01 12:20:00,46.26797856696064,16.540090450135903,43.37178011605333,7.000821403980844,0.897193192064083,2.059591282982959,-50.29081928098961,23.838232918617575,0.34127574887523604,17.39858278715229,116.43443474314431,0,0.00422838136475636,4.817025231959896,25.38301687560658,80.7903662682168
742,2024-01-01 12:21:00,30.13778741641421,77.7161196205595,29.94349886134207,13.154121156320212,1.666878681945927,2.254130812262402,-50.37035708189338,31.61690893714314,1.2171794670331229,19.664599855436226,385.45714267175134,1,0.03772453335387098,15.26796525412082,24.212927188396822,83.44085590247839
743,2024-01-01 12:22:00,74.76093801762511,22.89871853003117,38.18415502248637,10.229201689742386,0.19172905053087108,2.3955243246493145,-34.12522934173759,47.8819295467146,0.48918219045768374,6.254516759880319,492.4815251958841,1,0.03717302181595322,2.669852191257844,72.30182561845758,81.81037526763811
744,2024-01-01 12:23:00,50.27203900924791,52.66422635251975,47.84130188746403,7.26989932347761,2.6623540752418426,1.8534536777367756,-70.61204941802794,45.32615509299451,0.6538515173293831,19.488590548833113,80.51206392510241,0,0.007627608225140115,35.52419860833485,58.379137796308726,70.27974358849606
745,2024-01-01 12:24:00,23.22126951468173,45.15463609730565,32.2019636263205,11.251682323299086,3.0640182924796013,1.3958885178919895,-70.07928540342463,21.432851426027725,1.6843927331598767,8.691030239499968,62.70209333055442,0,0.01324602821822618,28.601647035248938,53.27828123402605,77.55428749150676
746,2024-01-01 12:25:00,89.95745732745685,57.96108992282839,49.13049957023722,14.450357350836176,9.952212533561308,2.4240921035686167,-39.22240162009438,35.36992813232781,1.3801828156784561,12.265443625320538,145.59206929925952,1,0.01300906369958451,-8.342455691338406,62.484645904031815,84.54454123628278
747,2024-01-01 12:26:00,38.38912213732114,87.71549003711942,15.588202582606481,5.820947265907741,9.916877376561255,2.4006999082427,-31.2854668357322,41.607598862394546,0.6094135954817314,16.07427228429616,142.25942769405214,0,0.030025127351951394,28.88330359899797,69.06634738301642,79.26062697413519
748,2024-01-01 12:27:00,54.35528611139886,86.77473900817306,9.313359115644692,6.09345207313503,1.8704884683708478,1.246126810204507,-88.1916732761428,28.27768058431181,0.059142860056578345,7.188405040789756,193.76267989796494,1,0.02834858311223409,42.32154032749149,28.0810441539923,76.8783611694779
749,2024-01-01 12:28:00,90.6472110964547,45.107607182485964,20.165494399645574,13.4383914686334,2.1303215809692446,1.656780137187108,-51.880984754161744,41.67573499364408,1.0858035936575163,4.165652338050421,465.597932612316,0,0.006841837690092544,17.166893486221426,88.37582894081686,75.12108255107442
750,2024-01-01 12:29:00,62.42379959139921,1.5366250734723308,23.539970746790402,6.095937745668736,4.919063705604325,2.0422411549411357,-75.38162097682927,31.091764651656707,0.537833932351116,5.461528736176355,357.38241700361465,1,0.022508472041464705,0.01491998530812566,38.351971748959606,78.59614640913713
751,2024-01-01 12:30:00,11.689804070836407,42.64438057143032,44.76807714262925,5.393753693529878,1.4878433373771016,1.1393898560435405,-46.32226271429374,28.221695020421475,0.10520880294649321,16.772323661935857,54.82146708153261,1,0.0022118554075039225,38.421804449230734,16.258994213533864,85.2690389510148
752,2024-01-01 12:31:00,93.98321236134751,60.61935374241404,27.997021951833815,8.47930581046473,5.040394081581917,2.0905063040395353,-43.63685944770216,31.776944810922203,0.17339879353351667,18.689495893017657,272.9114400332854,1,0.008695795536069365,26.268412467294546,76.77510348658089,84.7395446671829
